,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
217,owlsi1,1278050664677953536,zelley,14364815,2,0.04081632653061224
218,theliberalpov,232353398,MeidasTouch,1243560408025198593,2,0.04081632653061224
219,jeffrey____j,2962640337,realDonaldTrump,25073877,2,0.04081632653061224
220,blesamerica,2534967565,realDonaldTrump,25073877,2,0.04081632653061224
221,a2g970003,1301540809028898816,WhiteHouse,1323730225067339784,2,0.04081632653061224
222,irvinepmaicon,2900987098,Mike_Pence,22203756,2,0.04081632653061224
223,twiggyoh,29738565,michaelbeatty3,591505507,2,0.04081632653061224
224,raykoagel,49384747,realDonaldTrump,25073877,2,0.04081632653061224
225,big_crusher1000,779262744944119809,davidf4444,864313800,2,0.04081632653061224
226,riadstafan,866242690790371328,JoeBiden,939091,2,0.04081632653061224
227,elliielle,1244730845379866624,KamalaHarris,30354991,2,0.04081632653061224
228,ozbatrisa,1296276988437594114,BarackObama,813286,2,0.04081632653061224
229,irvinepmaicon,2900987098,GOP,11134252,2,0.04081632653061224
230,lastblo27719045,1294364198928080896,JoeBiden,939091,2,0.04081632653061224
231,owlsi1,1278050664677953536,gtconway3d,471677441,2,0.04081632653061224
232,ellenost,227384077,realDonaldTrump,25073877,2,0.04081632653061224
233,bruce8099,385766134,JoeBiden,939091,2,0.04081632653061224
234,lastblo27719045,1294364198928080896,onlytruthhere,1238484047883423744,2,0.04081632653061224
235,bruce8099,385766134,RadioFreeTom,459872442,2,0.04081632653061224
236,icecreamonacone,54361678,meiselasb,28745526,2,0.04081632653061224
237,pirateladyjane,25577089,realDonaldTrump,25073877,2,0.04081632653061224
238,big_crusher1000,779262744944119809,traveler002,36789992,2,0.04081632653061224
239,elliielle,1244730845379866624,JoeBiden,939091,2,0.04081632653061224
240,miksu2006,4498209202,_edwardmondini_,731568881131790336,2,0.02040816326530612
241,miksu2006,4498209202,godbless369,1183959335665307648,2,0.02040816326530612
242,miksu2006,4498209202,dianne1h,1598576042,2,0.02040816326530612
243,realdarthpizza,864875899497267200,CNN,759251,2,0.02040816326530612
244,manupuall,312805513,aaronjmate,153517357,2,0.02040816326530612
245,bidenharrishats,1293504549567766528,SecPompeo,988573326376427520,2,0.02040816326530612
246,bidenharrishats,1293504549567766528,SecretaryPerry,830128820447539208,2,0.02040816326530612
247,miksu2006,4498209202,deirdreawalsh1,129346495,2,0.02040816326530612
248,twiggyoh,29738565,realDonaldTrump,25073877,2,0.02040816326530612
249,greenlakerun,30149991,klonokid,3227359728,2,0.02040816326530612
250,inconvenienttr5,1008220267934609408,kylegriffin1,32871086,2,0.02040816326530612
251,ohio_buckeye_us,774631928745951232,JoeBiden,939091,2,0.02040816326530612
252,chrisjtownsend1,1310377614784294912,marklevinshow,38495835,2,0.02040816326530612
253,miksu2006,4498209202,Trump63M,1189160607922212865,2,0.02040816326530612
254,bh_properties,1035554219325968384,marklevinshow,38495835,2,0.02040816326530612
255,teaparty4pa,1229413533722562567,JoeBiden,939091,2,0.02040816326530612
256,ryansmithman,1274009166567350272,realDonaldTrump,25073877,2,0.02040816326530612
257,lyncofta,54061081,DrBiden,821784477076750338,2,0.02040816326530612
258,miksu2006,4498209202,bbusa617,1674315427,2,0.02040816326530612
259,teaparty4pa,1229413533722562567,EaglesCoverUp,1908565106,2,0.02040816326530612
260,bledsoe_wes,1260210845365284867,CNN,759251,2,0.02040816326530612
261,teaparty4pa,1229413533722562567,DCAccountable,1155177078247088133,2,0.02040816326530612
262,nyi_news,41026262,thehill,1917731,2,0.02040816326530612
263,teaparty4pa,1229413533722562567,AskUSDOJForHelp,981928153647108096,2,0.02040816326530612
264,medpierre,730004800042045440,ChrisCuomo,22799750,2,0.02040816326530612
265,realdarthpizza,864875899497267200,AliVelshi,16378486,2,0.02040816326530612
266,robhny,33079006,jentaub,57362322,2,0.02040816326530612
267,bidenharrishats,1293504549567766528,KellyannePolls,471672239,2,0.02040816326530612
268,bledsoe_wes,1260210845365284867,Dawn56H,2839414033,2,0.02040816326530612
269,cutgovt,1909350781,JoeBiden,939091,2,0.02040816326530612
270,fritzinmo,245746443,TrumpWarRoom,1108472017144201216,2,0.02040816326530612
271,bidenharrishats,1293504549567766528,LindseyGrahamSC,432895323,2,0.02040816326530612
272,fritzinmo,245746443,TeamTrump,729676086632656900,2,0.02040816326530612
273,runpedorun,1041624996265701378,afbranco,98956941,2,0.02040816326530612
274,mandyrudenc,2207389554,brett_hartl,809853245229322242,2,0.02040816326530612
275,davidlhagen,48162456,FamedCelebrity,4012983256,2,0.02040816326530612
276,nataschaos,23130098,JoeBiden,939091,2,0.02040816326530612
277,journalistjg,874258472,JoeBiden,939091,2,0.02040816326530612
278,bledsoe_wes,1260210845365284867,Jckruse79,416963486,2,0.02040816326530612
279,frogpri94009069,1319607245513003009,JoeBiden,939091,2,0.02040816326530612
280,miksu2006,4498209202,howienudet,916655610741100544,2,0.02040816326530612
281,independent02,48984819,FrankLuntz,197496309,2,0.02040816326530612
282,middleeast_code,766049016899629056,FLOTUS,1349154719386775552,2,0.02040816326530612
283,inconvenienttr5,1008220267934609408,politico,9300262,2,0.02040816326530612
284,bidenharrishats,1293504549567766528,RandPaul,216881337,2,0.02040816326530612
285,tracyhutchsgt,1012017470469804032,realDonaldTrump,25073877,2,0.02040816326530612
286,realdarthpizza,864875899497267200,ProjectLincoln,1205226529455632385,2,0.02040816326530612
287,realllyabbas,1321452480199348224,VP44,325830217,2,0.02040816326530612
288,johnsullysfb,4184432716,realDonaldTrump,25073877,2,0.02040816326530612
289,miksu2006,4498209202,DavillKitchens,2177411114,2,0.02040816326530612
290,realdarthpizza,864875899497267200,itwasme29,992081405784961024,2,0.02040816326530612
291,miksu2006,4498209202,Galaxy8SGQ,941285452715298817,2,0.02040816326530612
292,greenlakerun,30149991,jimmylemons,49102516,2,0.02040816326530612
293,realdarthpizza,864875899497267200,KeithOlbermann,130617778,2,0.02040816326530612
294,miksu2006,4498209202,HarrietNix,858501829,2,0.02040816326530612
295,robwalters63,48144830,parscale,17685258,2,0.02040816326530612
296,joseph_merritt,630588785,andersoncooper,15224867,2,0.02040816326530612
297,onelastrun54,1608622200,JoeBiden,939091,2,0.02040816326530612
298,joseph_merritt,630588785,AC360,227837742,2,0.02040816326530612
299,jackmonowitz,919009009302212608,atensnut,22677397,2,0.02040816326530612
300,glass1776,1088085696718491648,MrAndyNgo,2835451658,2,0.02040816326530612
301,miksu2006,4498209202,ParisBelgium,337404625,2,0.02040816326530612
302,rochejacqueline,433675700,realDonaldTrump,25073877,2,0.02040816326530612
303,onelastrun54,1608622200,QTAnon1,995775377275478016,2,0.02040816326530612
304,miksu2006,4498209202,Hollybun2,825577917866528768,2,0.02040816326530612
305,arogers353,3270367622,JoeBiden,939091,2,0.02040816326530612
306,miksu2006,4498209202,Jamescali3,1385495432818831363,2,0.02040816326530612
307,miksu2006,4498209202,Jasonjaybird75,1163867179223326720,2,0.02040816326530612
308,darrickwilkins,25925236,ProjectLincoln,1205226529455632385,2,0.02040816326530612
309,miksu2006,4498209202,Kesweeney,1518971497326522370,2,0.02040816326530612
310,miksu2006,4498209202,LadyChesapeake,23025131,2,0.02040816326530612
311,turdmcdirk,1149417813163032577,EricTrump,39349894,2,0.02040816326530612
312,rochejacqueline,433675700,JoeBiden,939091,2,0.02040816326530612
313,miksu2006,4498209202,LincoIn55,1239828488795721730,2,0.02040816326530612
314,darrickwilkins,25925236,KamalaHarris,30354991,2,0.02040816326530612
315,francisjeffrey7,2268376730,AnonsSynonymous,1170179836251267072,2,0.02040816326530612
316,miksu2006,4498209202,Lynn80217236,1229185611199926273,2,0.02040816326530612
317,miksu2006,4498209202,MannyLouQ,4746723600,2,0.02040816326530612
318,miksu2006,4498209202,Sarahrain19,1068383367375278080,2,0.02040816326530612
319,nancylevine,27282113,realDonaldTrump,25073877,2,0.02040816326530612
320,medpierre,730004800042045440,realDonaldTrump,25073877,2,0.02040816326530612
321,jack_durn,1257096605175623681,IvankaTrump,52544275,2,0.02040816326530612
