,username_mittente,id_mittente,username_ricevente,id_ricevente,semestre,weights
1403,mistert_333,798687837054828544,SpeakerPelosi,15764644,3,0.0
1404,mistert_333,798687837054828544,TalullasMom,1311403993902481415,3,0.0
1405,mistert_333,798687837054828544,atrupar,288277167,3,0.0
1406,mistert_333,798687837054828544,glennkirschner2,1003107003693137921,3,0.0
1407,mark3ds,1242570896,StateDept,9624742,3,0.0
1408,mark3ds,1242570896,SCS_Disputes,800883578770857984,3,0.0
1409,mark3ds,1242570896,SASCGOP,275572403,3,0.0
1410,mistert_333,798687837054828544,nasforahtu,582923966,3,0.0
1411,mistyalabama,1329470460728406016,POTUS,1349149096909668363,3,0.0
1412,mitchbytes,64420065,BrianKarem,21001599,3,0.0
1413,mitchbytes,64420065,MSNBC,2836421,3,0.0
1414,mark3ds,1242570896,NSAGov,2248872301,3,0.0
1415,mitchbytes,64420065,POTUS,1349149096909668363,3,0.0
1416,mark3ds,1242570896,SASCDems,2863228577,3,0.0
1417,mark3ds,1242570896,RoyalCanNavy,438399143,3,0.0
1418,mitchbytes,64420065,PressSec,1349170292564905988,3,0.0
1419,mark3ds,1242570896,RalphGoodale,188359178,3,0.0
1420,mitchbytes,64420065,kaitlancollins,180107694,3,0.0
1421,mark3ds,1242570896,PalmerJM,996220591915978752,3,0.0
1422,mark3ds,1242570896,NationalDefence,16708673,3,0.0
1423,mixedbreedmedia,23193962,JasonMillerinDC,1084375028,3,0.0
1424,mixedbreedmedia,23193962,nypost,17469289,3,0.0
1425,mklipstx,126415045,CBSEveningNews,42958829,3,0.0
1426,mklipstx,126415045,UncleHotep,24870433,3,0.0
1427,mktgvisionary,23782029,JohnCornyn,13218102,3,0.0
1428,mohamed62681572,1353415255884517377,SpeakerPelosi,15764644,3,0.0
1429,mohmmed56227303,1126587772553371655,EmgageAction,716587184,3,0.0
1430,mark3ds,1242570896,DefTechPat,25819140,3,0.0
1431,mark3ds,1242570896,HonJohnMcCallum,233561717,3,0.0
1432,mrm102480,24392364,PatUnleashed,414240278,3,0.0
1433,mrm102480,24392364,TVsRob_Official,58137987,3,0.0
1434,mrmikeobserves,1143615278569283584,WhiteHouse,1323730225067339784,3,0.0
1435,mrmikeobserves,1143615278569283584,serena_patriot,1342177382220914690,3,0.0
1436,mrsnettles118,2300482039,Richardmassey82,874883433520140288,3,0.0
1437,mrtnyhands1,826495458331602944,GOP,11134252,3,0.0
1438,mrtomtom15250,1375447257705816067,CocaCola,26787673,3,0.0
1439,mrtomtom15250,1375447257705816067,DruidicM,1240496510200152069,3,0.0
1440,mrtomtom15250,1375447257705816067,GovKemp,1064659902071808000,3,0.0
1441,mark3ds,1242570896,GarnettGenuis,235122381,3,0.0
1442,mrtomtom15250,1375447257705816067,LynneMBL,1358076368370696193,3,0.0
1443,mark3ds,1242570896,GCHQ,4785764884,3,0.0
1444,mrtomtom15250,1375447257705816067,PhillyFan1221,2568166888,3,0.0
1445,mrtomtom15250,1375447257705816067,beingrealmac,1333502642618851329,3,0.0
1446,mark3ds,1242570896,FrencLindley,1742350376,3,0.0
1447,mark3ds,1242570896,FredLitwin,181611928,3,0.0
1448,mrtomtom15250,1375447257705816067,iceebuffalo,2387923188,3,0.0
1449,mrtomtom15250,1375447257705816067,mmpadellan,1640929196,3,0.0
1450,mark3ds,1242570896,FranticGoat,1901561167,3,0.0
1451,mark3ds,1242570896,FenellaSung1,1849613586,3,0.0
1452,mark3ds,1242570896,FBI,17629860,3,0.0
