,source,id_source,target,id_target,weights
16042,rzitrin,948950056094371840,thehill,1917731,0.0
16043,rzitrin,948950056094371840,MSNBC,2836421,0.0
16044,sabinaknight1,2845523856,UyghurProject,1006795705,0.0
16045,sabinaknight1,2845523856,Uyghurspeaker,754418569,0.0
16046,sabinaknight1,2845523856,carriesheffield,12008602,0.0
16047,sadahoz,884747377982271488,USEmbassyKRT,218776584,0.0
16048,safarzabih,1083456650273529859,LitTranslate,150294244,0.0
16049,safarzabih,1083456650273529859,Kristen95611376,1383855739454722053,0.0
16050,safarzabih,1083456650273529859,IRAP,1286654618,0.0
16051,safarzabih,1083456650273529859,IATISorg,2572811575,0.0
16052,safarzabih,1083456650273529859,FFsA_MEP,987292584455258114,0.0
16053,safarzabih,1083456650273529859,BDUe_eV,1539009630,0.0
16054,safarzabih,1083456650273529859,AUSIT_TI,998422764,0.0
16055,sadmusketeer,941386500,realDonaldTrump,25073877,0.0
16056,sadmusketeer,941386500,JoeBiden,939091,0.0
16057,sadie_ivan,921900842407534592,alfranken,7334402,0.0
16058,sadeghmohajeri,1329802109366267908,POTUS,1349149096909668363,0.0
16059,sadahoz,884747377982271488,umasalam,167514733,0.0
16060,sadafzuberi,1718635147,Iran_GOV,1083005594557210625,0.0
16061,sabinaknight1,2845523856,tylercowen,8496762,0.0
16062,sadafzuberi,1718635147,BBhuttoZardari,339040963,0.0
16063,sadafzuberi,1718635147,Amirabdolahian,869614047838208000,0.0
16064,sabinekaya,1229251916762357760,ImpeachTheMF123,1185258722265829376,0.0
16065,sabinanyc1,1073049278686334976,neeratanden,125453969,0.0
16066,sabinanyc1,1073049278686334976,jodii1953,815045529063145472,0.0
16067,sabinanyc1,1073049278686334976,JackVan1996,559163995,0.0
16068,sabinanyc1,1073049278686334976,GabeLight,1516917110127091716,0.0
16069,sabinanyc1,1073049278686334976,Blindman_54,218261461,0.0
16070,sabinanyc1,1073049278686334976,BernieSanders,216776631,0.0
16071,sabinanyc1,1073049278686334976,BenLaBolt,114497182,0.0
16072,sabinanyc1,1073049278686334976,AndrewYang,2228878592,0.0
16073,sabinaknight1,2845523856,uytimes,1277982133772906504,0.0
16074,rytinareports,315430295,rebeccaballhaus,705706292,0.0
16075,rylucero_ray,2522391543,realDonaldTrump,25073877,0.0
16076,safarzabih,1083456650273529859,OTTIAQ,221103114,0.0
16077,rygbiambyth,831944787762745345,RNCResearch,55329156,0.0
16078,runpedorun,1041624996265701378,allidoisowen,337484648,0.0
16079,runpedorun,1041624996265701378,T__WWG1WGA,898639333,0.0
16080,runpedorun,1041624996265701378,SteveGuest,341194704,0.0
16081,runpedorun,1041624996265701378,Project_Veritas,850036892,0.0
16082,runpedorun,1041624996265701378,KarlEspo,1214687241961791489,0.0
16083,runpedorun,1041624996265701378,Herbert_L_Reed,822510151642923009,0.0
16084,runpedorun,1041624996265701378,Concealcarrygrl,1141352946623492100,0.0
16085,runpedorun,1041624996265701378,CCM1956,729389585445363713,0.0
16086,runpedorun,1041624996265701378,BozenaFox,826531375129833480,0.0
16087,runknitcats,908440733782364160,mmpadellan,1640929196,0.0
16088,runeaglesrun,2825786045,SecretaryPete,1356958547603513346,0.0
16089,ruhaanikhan,1461828863730802690,bainjal,89732309,0.0
16090,ruhaanikhan,1461828863730802690,EstherSolomon,920411,0.0
16091,rugeboris,1140437481621508096,ischinger,513350418,0.0
16092,rugeboris,1140437481621508096,POTUS,1349149096909668363,0.0
16093,rugeboris,1140437481621508096,MunSecConf,430595346,0.0
16094,rugeboris,1140437481621508096,Lambsdorff,149299258,0.0
16095,rugeboris,1140437481621508096,FrankeBenedikt,277446946,0.0
16096,rugeboris,1140437481621508096,AmbDanFried,1247594376240431105,0.0
16097,rufftuf,2346914097,nytimes,807095,0.0
16098,ruetday,526034626,DiamondandSilk,2908170952,0.0
16099,rudywhereru,1278116025473667072,SebGorka,2417586104,0.0
16100,rudyfl22,755584963467018240,thejtlewis,3310061541,0.0
16101,rudyfl22,755584963467018240,thehill,1917731,0.0
16102,rudyfl22,755584963467018240,JoeBiden,939091,0.0
16103,rudibardhollari,4004173053,KamalaHarris,30354991,0.0
16104,rudibardhollari,4004173053,JoeBiden,939091,0.0
16105,runpedorun,1041624996265701378,gatewaypundit,19211550,0.0
16106,runpedorun,1041624996265701378,kasmouse,182453941,0.0
16107,ruoho4president,1404964919318089730,TheUtahGunGuy,1283446633938599936,0.0
16108,ryanakrupa,1171548859702501376,kanyewest,169686021,0.0
16109,rygbiambyth,831944787762745345,PrivatePilot14,1424566578209857543,0.0
16110,rygbiambyth,831944787762745345,KimonaQ2,1286460108046835713,0.0
16111,rygbiambyth,831944787762745345,JozsefSarkozi1,1311981001661349890,0.0
16112,rygbiambyth,831944787762745345,Faith40494834,1252412395261235200,0.0
16113,rygbiambyth,831944787762745345,Diddy,18220175,0.0
16114,rygbiambyth,831944787762745345,DiamondandSilk,2908170952,0.0
16115,rydersteel99,704175971264409600,realDonaldTrump,25073877,0.0
16116,ryankemp35,1197628083160768512,JoeBiden,939091,0.0
16117,ryankemp35,1197628083160768512,JRubinBlogger,218975278,0.0
16118,ryanddowns,14752306,AP,51241574,0.0
16119,ryananthony714,739613700533800960,JoeBiden,939091,0.0
16120,ryananthony714,739613700533800960,BarackObama,813286,0.0
16121,rxlinkpharmacy,325243793,KamalaHarris,30354991,0.0
16122,russellsieg,730603182896746496,JoeBiden,939091,0.0
16123,rware7,1378863269042126850,AukeHoekstra,16933019,0.0
16124,rvgammill,19448393,means_tv,909589900130910208,0.0
16125,ruthritter2,1338168033983029250,solaketahoeca,774319927398326272,0.0
16126,ruthrichterne,181926336,EricTrump,39349894,0.0
16127,ruthdaster,1065519263593709568,UN,14159148,0.0
16128,ruthdaster,1065519263593709568,SecBlinken,1350150750966603777,0.0
16129,ruthdaster,1065519263593709568,POTUS,1349149096909668363,0.0
16130,ruthdaster,1065519263593709568,PMEthiopia,1059015168263417858,0.0
16131,ruthdaster,1065519263593709568,EkeSate,1411407212287827974,0.0
16132,rutenbert,35871869,thegoodgodabove,368196789,0.0
16133,russianbot33,956959725740052485,realDonaldTrump,25073877,0.0
16134,russianbot33,956959725740052485,Lmchristi1,1659267216,0.0
16135,safarzabih,1083456650273529859,NATO,83795099,0.0
16136,safarzabih,1083456650273529859,SFTfr,578423819,0.0
16137,sanjivmenezes,18550108,POTUS,1349149096909668363,0.0
16138,samsteinmetz1,1227298154015387648,JoeBiden,939091,0.0
16139,sandi48650508,1333107917344694274,CNNPolitics,13850422,0.0
16140,sanderdewijs1,791980926,kwanzaaproject,1914337062,0.0
16141,sandduch,860641171,Acosta,22771961,0.0
16142,sandcrab77,33255102,realDonaldTrump,25073877,0.0
16143,sandcrab77,33255102,StateSPEHA,1067105762743369729,0.0
16144,sandcrab77,33255102,SecPompeo,988573326376427520,0.0
16145,sandcrab77,33255102,DavidOCameron,18460687,0.0
16146,sandabluedeux,631149574,seankent,17397880,0.0
16147,sandabluedeux,631149574,ewarren,357606935,0.0
16148,sandabluedeux,631149574,ag_due,1532424247507058689,0.0
16149,sand11102604,4601962702,kutz_cole,1362120385714671616,0.0
16150,sand11102604,4601962702,Mooney4me,168886618,0.0
16151,sand11102604,4601962702,DineshDSouza,91882544,0.0
16152,sand11102604,4601962702,ChrisCuomo,22799750,0.0
16153,sanbendahoe,757323989563822080,amuse,4239551,0.0
16154,sanbendahoe,757323989563822080,GovAbbott,19291441,0.0
16155,samwise_p,983315540902121472,rryder13,2886879235,0.0
16156,samwise_p,983315540902121472,WalmartInc,39820738,0.0
16157,samwise_p,983315540902121472,Walmart,17137891,0.0
16158,samwise_p,983315540902121472,ImlostinNH,1281745208347156480,0.0
16159,samwise_p,983315540902121472,HawleyMO,2352629311,0.0
16160,samuelasfaw13,1424820910071160834,SolomonMKassa,60690881,0.0
16161,samuelasfaw13,1424820910071160834,POTUS,1349149096909668363,0.0
16162,samuelasfaw13,1424820910071160834,EA_DevCouncil,957491828948791296,0.0
16163,samswindmill,869667000674537472,realDonaldTrump,25073877,0.0
16164,samsteinmetz1,1227298154015387648,realDonaldTrump,25073877,0.0
16165,samsteinmetz1,1227298154015387648,joerogan,18208354,0.0
16166,sandonjacobs,46190825,rolandsmartin,16116288,0.0
16167,sandrajcooper,15832624,JoeBiden,939091,0.0
16168,sandrajcooper,15832624,cmkinmia,3271279164,0.0
16169,sandytntn,158403886,brianstelter,14515799,0.0
16170,sanjeev45233089,1212565258675425280,PattyMurray,293131808,0.0
16171,sanitymetime,3312995999,ai_clayton,1445562875519455235,0.0
16172,sanfranbusted2,775510439560040449,NPR,5392522,0.0
16173,sane__asylum,746216201030766592,nytimes,807095,0.0
16174,sane__asylum,746216201030766592,axios,800707492346925056,0.0
16175,sane__asylum,746216201030766592,RobertTweeted,1242223257593528321,0.0
16176,sane__asylum,746216201030766592,Breaking911,375721095,0.0
16177,sandywvu,22556114,ProjectLincoln,1205226529455632385,0.0
16178,sandywdodds1,1192468013230043137,seankent,17397880,0.0
16179,sandytntn,158403886,thehill,1917731,0.0
16180,sandytntn,158403886,sistertoldjah,16377693,0.0
16181,sandytntn,158403886,oliverdarcy,27075032,0.0
16182,sandytntn,158403886,KamalaHarris,30354991,0.0
16183,sandrajg19,2425688626,SteveScalise,1209417007,0.0
16184,sandys9262,755898158169731072,DavidCornDC,15220768,0.0
16185,sandyreadsalot2,3742200391,daviddunn177,929350720888999937,0.0
16186,sandyj2503,3857662152,JoeBiden,939091,0.0
16187,sandy_mizel,785764672993505280,joanwalsh,1106501,0.0
16188,sandy_mizel,785764672993505280,POTUS,1349149096909668363,0.0
16189,sandy_mizel,785764672993505280,NicholsUprising,466519303,0.0
16190,sandy_mizel,785764672993505280,ElieNYC,40353407,0.0
16191,sandy_mizel,785764672993505280,C_Feedback,1020732283811028994,0.0
16192,sandy_57,54780046,realDonaldTrump,25073877,0.0
16193,sandy_57,54780046,Rightwingmadman,17790116,0.0
16194,sandraschulze,21024465,RedPillMaC,972162448949116928,0.0
16195,sandrajg19,2425688626,realDonaldTrump,25073877,0.0
16196,samsteinmetz1,1227298154015387648,TimKennedyMMA,61283362,0.0
16197,samsilv35603125,1242053772265873409,seanhannity,41634520,0.0
16198,safarzabih,1083456650273529859,TheRedT,205334290,0.0
16199,samsilv35603125,1242053772265873409,Varneyco,281610530,0.0
16200,salmanawamleh,509489122,USEmbassyJordan,61442211,0.0
16201,salmanawamleh,509489122,StateDept,9624742,0.0
16202,salmanawamleh,509489122,DeptofDefense,66369181,0.0
16203,salmanawamleh,509489122,CENTCOM,25159286,0.0
16204,sallypatriotusa,702273023903010816,mitchellvii,17980523,0.0
16205,sallypatriotusa,702273023903010816,JRubinBlogger,218975278,0.0
16206,sallym820,2498760567,PamKeithFL,2966770391,0.0
16207,sallym820,2498760567,JoeBiden,939091,0.0
16208,sallydeal4,817825066993860608,RodneyClaeys,851678533374136321,0.0
16209,sallydeal4,817825066993860608,MillenPolitics,1924071992,0.0
16210,sallydeal4,817825066993860608,JoeBiden,939091,0.0
16211,sallydeal4,817825066993860608,BradBeauregardJ,385162111,0.0
16212,sally93266940,1095808369984716801,tmavuram,1450137294,0.0
16213,sally93266940,1095808369984716801,SergioJSiano,1107404566780432384,0.0
16214,sajjadamallick,452424062,MIshaqDar50,1181998931888263168,0.0
16215,sajidckp,31618419,dr_rita39,1451113513255153665,0.0
16216,sajidckp,31618419,TulsiGabbard,26637348,0.0
16217,sajidckp,31618419,MiddleEastMnt,81136269,0.0
16218,sais_queen,1486671996,RexChapman,324703658,0.0
16219,sage_trump,1283967236856852481,realDonaldTrump,25073877,0.0
16220,safe4years,800397284684939264,realDonaldTrump,25073877,0.0
16221,safarzabih,1083456650273529859,weareCIUTI,1227249408477102082,0.0
16222,safarzabih,1083456650273529859,pen_int,322618609,0.0
16223,safarzabih,1083456650273529859,jensstoltenberg,20796069,0.0
16224,safarzabih,1083456650273529859,atanet,16045862,0.0
16225,safarzabih,1083456650273529859,amnesty,18213483,0.0
16226,safarzabih,1083456650273529859,WASLI_tweets,304055799,0.0
16227,saltleygates,226745645,JoeBiden,939091,0.0
16228,samabe,46110819,SecBlinken,1350150750966603777,0.0
16229,samabe,46110819,StateHouseKenya,364830542,0.0
16230,samissue,458737043,rosemcgowan,46233559,0.0
16231,samsilv35603125,1242053772265873409,MarkTho71678536,1153694291228839938,0.0
16232,samsilv35603125,1242053772265873409,DineshDSouza,91882544,0.0
16233,samsilv35603125,1242053772265873409,Can_N,25028641,0.0
16234,samsams23183663,1189778880925560832,maddow,16129920,0.0
16235,samsams23183663,1189778880925560832,Fly_Sistah,2968626209,0.0
16236,samos_90,908782338968031234,washingtonpost,2467791,0.0
16237,samos_90,908782338968031234,dbongino,232901331,0.0
16238,samos_90,908782338968031234,SenatorTimScott,217543151,0.0
16239,samos_90,908782338968031234,RepDonBeyer,2962868158,0.0
16240,sammybytes,2905260526,SenSchumer,17494010,0.0
16241,sammyblulily,24309620,WhiteHouse,1323730225067339784,0.0
16242,sammyblulily,24309620,SecBlinken,1350150750966603777,0.0
16243,samissue,458737043,michelledepasse,1485524491,0.0
16244,samabe,46110819,Yahoo,19380829,0.0
16245,samissue,458737043,mayawiley,96675300,0.0
16246,samiaalisalama,85568680,realDonaldTrump,25073877,0.0
16247,samiaalisalama,85568680,crushthebigots,883703180395261954,0.0
16248,samiaalisalama,85568680,amjoyshow,731132367058968576,0.0
16249,samiaalisalama,85568680,TiffanyDCross,200846651,0.0
16250,samiaalisalama,85568680,ElieNYC,40353407,0.0
16251,sameasiteverw13,1530366947543592960,without_are,1428471245880897536,0.0
16252,samanthabaisden,101080214,JoeBiden,939091,0.0
16253,samanthabaisden,101080214,BarackObama,813286,0.0
16254,samajohnson3,2302276548,FoxNews,1367531,0.0
16255,samabe,46110819,walatekidan,1317097027587739648,0.0
16256,samabe,46110819,_hudsonc,141229777,0.0
16257,rubyviews,797352666233847809,beaversandbrush,1056234954458193920,0.0
16258,rubyviews,797352666233847809,AndrewYang,2228878592,0.0
16259,rubystephens33,95293800,lorileistorm,880513251645247488,0.0
16260,roseck20,1272187790189449216,kweriousgeorge,1017962856,0.0
16261,rosieogrady53,773570120132202497,middleageriot,774445533008191488,0.0
16262,rosieogrady53,773570120132202497,lauferlaw,160244947,0.0
16263,rosieogrady53,773570120132202497,glennkirschner2,1003107003693137921,0.0
16264,rosieogrady53,773570120132202497,cspanwj,15923226,0.0
16265,rosieogrady53,773570120132202497,TheRevAl,42389136,0.0
16266,rosieogrady53,773570120132202497,SymoneDSanders,2434051392,0.0
16267,rosieogrady53,773570120132202497,Rosie,25203361,0.0
16268,rosieogrady53,773570120132202497,RichLowry,40116885,0.0
16269,rosieogrady53,773570120132202497,RadioFreeTom,459872442,0.0
16270,rosieogrady53,773570120132202497,PrincessBravato,752621952322318337,0.0
16271,rosieogrady53,773570120132202497,KTforBiden,38979357,0.0
16272,rosieogrady53,773570120132202497,JoeBiden,939091,0.0
16273,rosieogrady53,773570120132202497,JRubinBlogger,218975278,0.0
16274,rosieogrady53,773570120132202497,GeeGeeAkili,525783599,0.0
16275,rosieogrady53,773570120132202497,BradMossEsq,373522445,0.0
16276,rosieogrady53,773570120132202497,1_jazzymom,1194966990844317697,0.0
16277,rosiegm8,3121470039,realDonaldTrump,25073877,0.0
16278,rosiegm8,3121470039,chico79168488,1361694003855585282,0.0
16279,rosiegm8,3121470039,NYTNational,1767741,0.0
16280,rosiegm8,3121470039,BeepBeepAmJeep,484068284,0.0
16281,roseyella2000,1009000496,realDonaldTrump,25073877,0.0
16282,roseyella2000,1009000496,GOP,11134252,0.0
16283,roseser38526924,1216901713254387712,Acyn,16635277,0.0
16284,rosenthal5280,244608972,KevinJBeaty,329758796,0.0
16285,rosen10jr2,1523057761583517701,alfranken,7334402,0.0
16286,rosen10jr2,1523057761583517701,HeatherThomasAF,1038241060516900864,0.0
16287,roseh15,909128136,KatiePavlich,48459553,0.0
16288,rosieogrady53,773570120132202497,sppeoples,87498687,0.0
16289,rosieogrady53,773570120132202497,unitehere,361321755,0.0
16290,rosiepalfy,1683133992,ProtectRDfnders,405880248,0.0
16291,rottenrodents,126361045,FDerchie,4354879035,0.0
16292,royeidelson,34427692,wlynnae,460657243,0.0
16293,royeidelson,34427692,michelleinbklyn,212657985,0.0
16294,royeidelson,34427692,karpmj,226344061,0.0
16295,royaltysaint21,1279877988595535872,P8R1OT,28756573,0.0
16296,royaltysaint21,1279877988595535872,G_TheOriginal,447200783,0.0
16297,roxek1954,134296707,WELLNESSxAll,1013180421432016898,0.0
16298,roxek1954,134296707,MSNBC,2836421,0.0
16299,roxdar4trump,753462255023456256,JoeBiden,939091,0.0
16300,roxdar4trump,753462255023456256,ArletteSaenz,21878635,0.0
16301,roxann_minerals,726089858607894529,People4Bernie,3141672447,0.0
16302,rougesgorges,1068012698,franceculture,36383320,0.0
16303,rottenrodents,126361045,amazonnews,818902172347678720,0.0
16304,rothmere,188124034,davidmwessel,36047098,0.0
16305,rossblankenship,557945102,JackPosobiec,592730371,0.0
16306,rothmere,188124034,BillKristol,2800581040,0.0
16307,rothlind,2818928509,david_darmofal,896536097655853059,0.0
16308,rothlind,2818928509,MichaelEDyson,55334133,0.0
16309,rothlind,2818928509,MatthewLennig,342778263,0.0
16310,rothlind,2818928509,MattMurph24,49800332,0.0
16311,rothlind,2818928509,JoeBiden,939091,0.0
16312,rossty5_n,810968648252653568,tjbella77,316134077,0.0
16313,rossty5_n,810968648252653568,POTUS,1349149096909668363,0.0
16314,rossty5_n,810968648252653568,DisavowTrump20,772958490356617216,0.0
16315,rossep365,42176995,realDonaldTrump,25073877,0.0
16316,rossdailynews,311746761,TheDemocrats,14377605,0.0
16317,rossdailynews,311746761,JoeBiden,939091,0.0
16318,roseck20,1272187790189449216,seanhannity,41634520,0.0
16319,roseck20,1272187790189449216,GaffinMark,1524225555910041603,0.0
16320,rubyshooz8,699023166761336833,schwartzbCNBC,1340997858,0.0
16321,rose65028256,1384196888199458830,usembarmenia,119023613,0.0
16322,roomen123,746031000896036864,ChrisCuomo,22799750,0.0
16323,ronupstream,3087070509,Black_Action,469855393,0.0
16324,ronscantor,23345505,charliekirk11,292929271,0.0
16325,ronnjpoetry,2371706057,GuntherEagleman,1355721251180961792,0.0
16326,ronniemoas,2176983931,cryptomartyb,910377583140900865,0.0
16327,ronniemoas,2176983931,JoeBiden,939091,0.0
16328,ronniemoas,2176983931,BarackObama,813286,0.0
16329,ronniebissinger,849325846309588993,seanhannity,41634520,0.0
16330,ronniebissinger,849325846309588993,realDonaldTrump,25073877,0.0
16331,ronluss,902380279980990464,timbo6213gmail1,856694458875654144,0.0
16332,ronluss,902380279980990464,JackPosobiec,592730371,0.0
16333,ronin4hire,172487174,TheLeoTerrell,1212806053907185664,0.0
16334,rongig,2846393711,POTUS,1349149096909668363,0.0
16335,rongig,2846393711,NowImNothing_,79019935,0.0
16336,rongig,2846393711,FoxNews,1367531,0.0
16337,rondumsfeld,552170788,smerconish,22677427,0.0
16338,rondumsfeld,552170788,MSNBC,2836421,0.0
16339,rondumsfeld,552170788,AVindman,1005846500583321601,0.0
16340,ronchofandango,2958467035,jepence,67064945,0.0
16341,ronchofandango,2958467035,charliekirk11,292929271,0.0
16342,roncarlson1,228224421,sulkyracer,2384126026,0.0
16343,roncarlson1,228224421,realDonaldTrump,25073877,0.0
16344,roncarlson1,228224421,_TheRealBecky1,890180563285553152,0.0
16345,roncarlson1,228224421,WestJournalism,46520074,0.0
16346,roncarlson1,228224421,TheDemocrats,14377605,0.0
16347,roncarlson1,228224421,LisaMei62,9427572,0.0
16348,roncarlson1,228224421,Herbert_L_Reed,822510151642923009,0.0
16349,roomsforrent7,1323993089078448129,dilanesper,188106899,0.0
16350,roomtotalk,302932054,CraigSilverman,975731,0.0
16351,roomtotalk,302932054,DonaldJTrumpJr,39344374,0.0
16352,roqabyebaby,161537501,NorahODonnell,21111896,0.0
16353,rose65028256,1384196888199458830,radv2021,1373538552286302208,0.0
16354,rose65028256,1384196888199458830,USEmbassyTurkey,182360370,0.0
16355,rose65028256,1384196888199458830,USCIS,14625398,0.0
16356,rose65028256,1384196888199458830,USAinUAE,148276558,0.0
16357,rose65028256,1384196888199458830,TravelGov,15649433,0.0
16358,rose65028256,1384196888199458830,StateDept,9624742,0.0
16359,rose65028256,1384196888199458830,CDCgov,146569971,0.0
16360,roscoe_p_ny,825800452318982144,JoeBiden,939091,0.0
16361,roscoe_p_ny,825800452318982144,AmbassadorRice,820378690920058880,0.0
16362,rosanner429,744313625398108160,chrislhayes,4207961,0.0
16363,roryburrough,2811868699,ConflictsW,941287588056518656,0.0
16364,roqabyebaby,161537501,Sifill_LDF,1507338108,0.0
16365,roqabyebaby,161537501,CBSNews,15012486,0.0
16366,roomtotalk,302932054,FAIRImmigration,18956212,0.0
16367,roqabyebaby,161537501,CBSEveningNews,42958829,0.0
16368,ropinion,329872047,RobManess,1360615250,0.0
16369,ropinion,329872047,KamalaHarris,30354991,0.0
16370,ropinion,329872047,JoeBiden,939091,0.0
16371,ropinion,329872047,AOC,138203134,0.0
16372,rootoutableism,252341341,FLOTUS,1349154719386775552,0.0
16373,rootoutableism,252341341,EvieBlad,824116194,0.0
16374,roomtotalk,302932054,TimMurtaugh,45676731,0.0
16375,roomtotalk,302932054,TheDemCoalition,713839291210792960,0.0
16376,roomtotalk,302932054,LindaSuhler,347627434,0.0
16377,roomtotalk,302932054,JoeBiden,939091,0.0
16378,roomtotalk,302932054,IlhanMN,783792992,0.0
16379,royharper53,92612372,OmarAlexis,14352241,0.0
16380,royharper53,92612372,POTUS,1349149096909668363,0.0
16381,royharper53,92612372,SecMayorkas,1363682447695765510,0.0
16382,royharper53,92612372,elonmusk,44196397,0.0
16383,rstandup2theds,1356807390159654914,TheRickWilson,19084896,0.0
16384,rstandup2theds,1356807390159654914,RepMarcyKaptur,581141508,0.0
16385,rstandup2theds,1356807390159654914,RepAOC,1079104563280527364,0.0
16386,rstandup2theds,1356807390159654914,POTUS,1349149096909668363,0.0
16387,rstandup2theds,1356807390159654914,Omphalophopic,1031684493411856384,0.0
16388,rstandup2theds,1356807390159654914,MichelleDeskin1,984688766,0.0
16389,rstandup2theds,1356807390159654914,HopefulforUS,1276288418,0.0
16390,rstandup2theds,1356807390159654914,BillPascrell,74508260,0.0
16391,rstacilee,1407835955583672323,POTUS,1349149096909668363,0.0
16392,rsnakeeyesg,1427270364736937996,TuckerCarlson,22703645,0.0
16393,rsnakeeyesg,1427270364736937996,AdamKinzinger,18004222,0.0
16394,rsen5,1665170575,Number10cat,252521025,0.0
16395,rscimed,377500509,SenSchumer,17494010,0.0
16396,rrspunkypete,2743886495,fred_guttenberg,967027984426242053,0.0
16397,rrspunkypete,2743886495,JoeBiden,939091,0.0
16398,rrspunkypete,2743886495,JcGarcia925,210222796,0.0
16399,rrspunkypete,2743886495,BernieSanders,216776631,0.0
16400,rrrusst1,4562164040,taradublinrocks,51241418,0.0
16401,rrrusst1,4562164040,mmpadellan,1640929196,0.0
16402,rrrusst1,4562164040,joncoopertweets,27493883,0.0
16403,rrrusst1,4562164040,UROCKlive1,87983041,0.0
16404,rrrusst1,4562164040,Truth_Truth_Now,48983370,0.0
16405,rrrusst1,4562164040,CREWcrew,22187085,0.0
16406,rr7lv,1686369542,tyrichmond02115,915388932392710144,0.0
16407,rr7lv,1686369542,tndemcca,1189255416200466432,0.0
16408,rr7lv,1686369542,schatsilove,717903871545180160,0.0
16409,rr7lv,1686369542,rebellady2550,495482745,0.0
16410,rstandup2theds,1356807390159654914,USPS,386507775,0.0
16411,rtolgaturgut,370827144,WHCOS,1351284403801108481,0.0
16412,rtruth64021152,999734896338726912,CDCDirector,426909329,0.0
16413,ruanofaxas,114614332,KellyannePolls,471672239,0.0
16414,rubyshooz8,699023166761336833,JoeBiden,939091,0.0
16415,rubena87056771,926261979139989504,RepAdamSchiff,29501253,0.0
16416,rubberd63162804,1270142868250902528,dbongino,232901331,0.0
16417,ruanofaxas,114614332,tedcruz,23022687,0.0
16418,ruanofaxas,114614332,shannonrwatts,246939630,0.0
16419,ruanofaxas,114614332,realDonaldTrump,25073877,0.0
16420,ruanofaxas,114614332,gtconway3d,471677441,0.0
16421,ruanofaxas,114614332,fawfulfan,716813053,0.0
16422,ruanofaxas,114614332,fanniebay,32886283,0.0
16423,ruanofaxas,114614332,ProjectLincoln,1205226529455632385,0.0
16424,ruanofaxas,114614332,MeidasTouch,1243560408025198593,0.0
16425,ruanofaxas,114614332,MacFarlaneNews,20280088,0.0
16426,ruanofaxas,114614332,HuffPost,14511951,0.0
16427,rtruth64021152,999734896338726912,JoeBiden,939091,0.0
16428,ruanofaxas,114614332,GovRonDeSantis,1058807868,0.0
16429,ruanofaxas,114614332,FoxNews,1367531,0.0
16430,ruanofaxas,114614332,CNN,759251,0.0
16431,ruanofaxas,114614332,CBSNews,15012486,0.0
16432,ruanofaxas,114614332,AdamKinzinger,18004222,0.0
16433,ruanofaxas,114614332,Acosta,22771961,0.0
16434,ru_pretty_2,1362426037934645248,FoxFriendsFirst,488679352,0.0
16435,ru_pretty_2,1362426037934645248,BrianBrenberg,3416674485,0.0
16436,rtwbrady,2429623500,tedcruz,23022687,0.0
16437,rtwbrady,2429623500,atensnut,22677397,0.0
16438,rtwbrady,2429623500,RealJamesWoods,78523300,0.0
16439,rtruth64021152,999734896338726912,KatiePavlich,48459553,0.0
16440,rr7lv,1686369542,pamsmith6,306479977,0.0
16441,rr7lv,1686369542,livingjuicy2day,184252144,0.0
16442,rr7lv,1686369542,jennathomas2911,1030992466038738947,0.0
16443,rpt766,271366210,Melissa_VA_757,24130973,0.0
16444,rr7lv,1686369542,CriticalCripple,3880664597,0.0
16445,rr7lv,1686369542,CoolCatMama1,1086982445583515648,0.0
16446,rr7lv,1686369542,Collymac_67,1108106856013201408,0.0
16447,rr7lv,1686369542,ChloeDeWoo,1330649839475027975,0.0
16448,rr7lv,1686369542,BrookoUK,94659598,0.0
16449,rr7lv,1686369542,BernFost1,622019512,0.0
16450,rr7lv,1686369542,AntiquarianMuse,2333857536,0.0
16451,rr7lv,1686369542,AndyPadrutt,303949965,0.0
16452,rpt766,271366210,valbaul,4675867146,0.0
16453,rpt766,271366210,ewarren,357606935,0.0
16454,rpt766,271366210,dkuhl04,3825494121,0.0
16455,rpt766,271366210,WajahatAli,21733692,0.0
16456,rpt766,271366210,ElieNYC,40353407,0.0
16457,rr7lv,1686369542,FPoville,1373918018925920261,0.0
16458,rpt766,271366210,DrJasonJohnson,50669520,0.0
16459,rpanchyshyn,20780889,dcexaminer,18956073,0.0
16460,rpanchyshyn,20780889,AmbJohnBolton,118756393,0.0
16461,roz233,84927523,realDonaldTrump,25073877,0.0
16462,roz233,84927523,jonlionfineart2,1217917146421960704,0.0
16463,roz233,84927523,PaulaYankelove,377751695,0.0
16464,roylewi62398040,1345818890547376131,chipfranklin,48325671,0.0
16465,royknwsall0331,25956210,mmpadellan,1640929196,0.0
16466,royknwsall0331,25956210,ewarren,357606935,0.0
16467,royknwsall0331,25956210,RashidaTlaib,435331179,0.0
16468,royharper53,92612372,realErikJuergen,1430646793595932678,0.0
16469,royharper53,92612372,ntdprh8gsc,1432484588840968201,0.0
16470,rr7lv,1686369542,Djane_Aileen,253958537,0.0
16471,rr7lv,1686369542,FelixUmana1,3841688172,0.0
16472,rr7lv,1686369542,gingerdonovan10,966504827294507009,0.0
16473,rr7lv,1686369542,TheView,21258337,0.0
16474,rr7lv,1686369542,g20org,925441731331543040,0.0
16475,rr7lv,1686369542,deckape_1,1534043701454020608,0.0
16476,rr7lv,1686369542,debbielove_fl,1281392455338917889,0.0
16477,rr7lv,1686369542,ctrllaltdelete,966756279673851904,0.0
